Country,ISO3,Indicator,Unit,2018,2019,2020,2021,2022
Laos,LAO,"Yearly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,0.4825,0.7174999999999999,0.6233333333333334,0.5308333333333334,0.5083333333333333
Lebanon,LBN,Yearly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,408.715,411.64916666666664,414.21416666666664,416.4141666666667,418.52833333333336
Lebanon,LBN,"Yearly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,0.4825,0.7174999999999999,0.6233333333333334,0.5308333333333334,0.5083333333333333
Malaysia,MYS,Yearly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,408.715,411.64916666666664,414.21416666666664,416.4141666666667,418.52833333333336
Malaysia,MYS,"Yearly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,0.4825,0.7174999999999999,0.6233333333333334,0.5308333333333334,0.5083333333333333
Maldives,MDV,Yearly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,408.715,411.64916666666664,414.21416666666664,416.4141666666667,418.52833333333336
Maldives,MDV,"Yearly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,0.4825,0.7174999999999999,0.6233333333333334,0.5308333333333334,0.5083333333333333
Mongolia,MNG,Yearly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,408.715,411.64916666666664,414.21416666666664,416.4141666666667,418.52833333333336
Mongolia,MNG,"Yearly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,0.4825,0.7174999999999999,0.6233333333333334,0.5308333333333334,0.5083333333333333
Myanmar,MMR,Yearly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,408.715,411.64916666666664,414.21416666666664,416.4141666666667,418.52833333333336
Myanmar,MMR,"Yearly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,0.4825,0.7174999999999999,0.6233333333333334,0.5308333333333334,0.5083333333333333
Nepal,NPL,Yearly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,408.715,411.64916666666664,414.21416666666664,416.4141666666667,418.52833333333336
Nepal,NPL,"Yearly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,0.4825,0.7174999999999999,0.6233333333333334,0.5308333333333334,0.5083333333333333
Oman,OMN,Yearly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,408.715,411.64916666666664,414.21416666666664,416.4141666666667,418.52833333333336
Oman,OMN,"Yearly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,0.4825,0.7174999999999999,0.6233333333333334,0.5308333333333334,0.5083333333333333
Pakistan,PAK,Yearly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,408.715,411.64916666666664,414.21416666666664,416.4141666666667,418.52833333333336
Pakistan,PAK,"Yearly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,0.4825,0.7174999999999999,0.6233333333333334,0.5308333333333334,0.5083333333333333
Philippines,PHL,Yearly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,408.715,411.64916666666664,414.21416666666664,416.4141666666667,418.52833333333336
Philippines,PHL,"Yearly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,0.4825,0.7174999999999999,0.6233333333333334,0.5308333333333334,0.5083333333333333
Saudi Arabia,SAU,Yearly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,408.715,411.64916666666664,414.21416666666664,416.4141666666667,418.52833333333336
Saudi Arabia,SAU,"Yearly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,0.4825,0.7174999999999999,0.6233333333333334,0.5308333333333334,0.5083333333333333
Singapore,SGP,Yearly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,408.715,411.64916666666664,414.21416666666664,416.4141666666667,418.52833333333336
Singapore,SGP,"Yearly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,0.4825,0.7174999999999999,0.6233333333333334,0.5308333333333334,0.5083333333333333
Sri Lanka,LKA,Yearly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,408.715,411.64916666666664,414.21416666666664,416.4141666666667,418.52833333333336
Sri Lanka,LKA,"Yearly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,0.4825,0.7174999999999999,0.6233333333333334,0.5308333333333334,0.5083333333333333
Syrian Arab Republic,SYR,Yearly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,408.715,411.64916666666664,414.21416666666664,416.4141666666667,418.52833333333336
Syrian Arab Republic,SYR,"Yearly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,0.4825,0.7174999999999999,0.6233333333333334,0.5308333333333334,0.5083333333333333
Thailand,THA,Yearly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,408.715,411.64916666666664,414.21416666666664,416.4141666666667,418.52833333333336
Thailand,THA,"Yearly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,0.4825,0.7174999999999999,0.6233333333333334,0.5308333333333334,0.5083333333333333
Timor-Leste,TLS,Yearly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,408.715,411.64916666666664,414.21416666666664,416.4141666666667,418.52833333333336
Timor-Leste,TLS,"Yearly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,0.4825,0.7174999999999999,0.6233333333333334,0.5308333333333334,0.5083333333333333
Türkiye,TUR,Yearly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,408.715,411.64916666666664,414.21416666666664,416.4141666666667,418.52833333333336
Türkiye,TUR,"Yearly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,0.4825,0.7174999999999999,0.6233333333333334,0.5308333333333334,0.5083333333333333
Turkmenistan,TKM,Yearly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,408.715,411.64916666666664,414.21416666666664,416.4141666666667,418.52833333333336
Turkmenistan,TKM,"Yearly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,0.4825,0.7174999999999999,0.6233333333333334,0.5308333333333334,0.5083333333333333
United Arab Emirates,ARE,Yearly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,408.715,411.64916666666664,414.21416666666664,416.4141666666667,418.52833333333336
United Arab Emirates,ARE,"Yearly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,0.4825,0.7174999999999999,0.6233333333333334,0.5308333333333334,0.5083333333333333
Uzbekistan,UZB,Yearly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,408.715,411.64916666666664,414.21416666666664,416.4141666666667,418.52833333333336
Uzbekistan,UZB,"Yearly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,0.4825,0.7174999999999999,0.6233333333333334,0.5308333333333334,0.5083333333333333
Viet Nam,VNM,Yearly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,408.715,411.64916666666664,414.21416666666664,416.4141666666667,418.52833333333336
Viet Nam,VNM,"Yearly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,0.4825,0.7174999999999999,0.6233333333333334,0.5308333333333334,0.5083333333333333
World,WLD,Yearly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,408.715,411.64916666666664,414.21416666666664,416.4141666666667,418.52833333333336
World,WLD,"Yearly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,0.4825,0.7174999999999999,0.6233333333333334,0.5308333333333334,0.5083333333333333
